Ground Tracking ID Prefix	Express or Ground Tracking ID
	393846279811
	393846582058
	393846981784
	394036690383
	393938421996
	393846277598
	394058077546
	393896500854
	393959445752
	393846989454
	393897260983
	393710254300
	393846592026
	393968781926
	393896338885
	393896600684
	393856580722
	394113529626
	393937677119
	393894647256
	393967716730
	394077664732
	393844088440
	393844088921
	393846277944
	393939499706
	394037633730
	393784382510
	393896495921
	393142805785
	394012483507
	393142845826
	393821257397
	394037633556
	394015391762
	393821251252
	393887209366
	393844089788
	393844090325
	393897023468
	393846977303
	394026824755
	393939314050
	393821242615
	393846966913
	394017176417
	393896499684
	393821242800
	394123689100
	393844092990
	393876700160
	394031538215
	393846279822
	393928024136
	393968794043
	393976671210
	393938425660
	393846976400
	393821242144
	394077068216
	394077634810
	394017176623
	394074621720
	393782435700
	393911184702
	394015612380
	394044366091
	393961066863
	393923120576
	393938409540
	393911167272
	393844095382
	391746537303
	393844093964
	392652108441
	393968782521
	394103155908
	393847363888
	393846580607
	393915193231
	393846984419
	393846973786
	393968796756
	393821267284
	393912227040
	393915346003
	393847265796
	394015612954
	393932891068
	393285954325
	392649882330
	394018134597
	393968796116
	393847222094
	393973885349
	394073905714
	393897261604
	393911162855
	393846280311
	393846985312
	394077715575
	394043299944
	393827770683
	393846279557
	393885406131
	394112938669
	393844093130
	393842173653
	393883453660
	393968783609
	393872280570
	393846975013
	392381789266
	394095720610
	393897727771
	393846966020
	393178264079
	393846980549
	392911780913
	393865447780
	393846981512
	393666985216
	393939082077
	393845287250
	393897255366
	393897257108
	393938419460
	394058058654
	393896612129
	394073906364
	393821267230
	393846989605
	393894648620
	394043483377
	394015779545
	393896496527
	393846984007
	392338404394
	393846974120
	392684585332
	393842211084
	392225933358
	394058377691
	393968792750
	393938409664
	393800728000
	393844085186
	394067359583
	393963299120
	393281066671
	393142805487
	393897269947
	393967308845
	393846277955
	394067359907
	393844089181
	393365419537
	393846569315
	394017176358
	393821240645
	393666122584
	393846278697
	393897269925
	393846274474
	393847261850
	393897259990
	393142859134
	393789919105
	393614864218
	393938409767
	394075967027
	393844091630
	394012207484
	393243902468
	393897771296
	394043368433
	394026820830
	393980171850
	394016519334
	393968799803
	393846273695
	393968790931
	393896500350
	392118331104
	393977111045
	393844092957
	393896600581
	393897258192
	394067358304
	393846982015
	393976680650
	393896499695
	393896231800
	394043283187
	393846970982
	393896503670
	393928023769
	393880896210
	393844089619
	394017169780
	393846976226
	393844086539
	393891664032
	394074621811
	393851690850
	393363217488
	393706435822
	392189804780
	392226971940
	394043300460
	393938541203
	394017276394
	393846973216
	393479050288
	393846988105
	393821264826
	393896504069
	394017176450
	394100250601
	393968798082
	393897258917
	393846977690
	393844088439
	393842246696
	393967673160
	393846970044
	393847260202
	394017169275
	394058390379
	393896233847
	393967329475
	393846983879
	394103158300
	393785046988
	393928438946
	394075568445
	393844093931
	393846277705
	393870582590
	394043271047
	393721802670
	393897258630
	393894648138
	393978185076
	393479049034
	393821241950
	393167284522
	393142844841
	393844088255
	392531693050
	394051291816
	393872285505
	393821259860
	393363217238
	393846966898
	392608335216
	393932891322
	393909247023
	394100291472
	393844091928
	393844086322
	393846982677
	393959445914
	394148818621
	393968791309
	394121653941
	394043260359
	393883458342
	393841958475
	393973836970
	393901941435
	393923120521
	393846974885
	393938409377
	394073907371
	394043260543
	393968792945
	392911779335
	394034595427
	393821249539
	394026822866
	394016575106
	393846975138
	393846979111
	394064394564
	394051292135
	392911735325
	393846589729
	393897265106
	393896272650
	394037633913
	393937475820
	393142805671
	393977113655
	393844084260
	393976671390
	393938656106
	394077643208
	394064520833
	393846569040
	391973924954
	393896503213
	394013241225
	393872276636
	393959452776
	393784400774
	393846277050
	393938490301
	393936504559
	393142845697
	393967629348
	393869059697
	393977244679
	393915163629
	393872279911
	393873744755
	393142845561
	393907126556
	393239474703
	393897270491
	393821241836
	393325691215
	394073906515
	393897269752
	393846568856
	394067358727
	393844093780
	394051291827
	393897255550
	393884158991
	393846277290
	393894791233
	393844085635
	393846979707
	393847366980
	393821255247
	393325692818
	393821259996
	394072485619
	394124688110
	393968789695
	392080236161
	393142860241
	393896496104
	394077715380
	394112938452
	393872271645
	393962264299
	393896500063
	393846986503
	393784401347
	394070312228
	394042936026
	393897265183
	393868679118
	392625566680
	391973926144
	393968781628
	393842162531
	393615135528
	393896499879
	393192965803
	394037634324
	393897261486
	394014182700
	394017785094
	393897258365
	394017354370
	393846279330
	392381789211
	393142805189
	393980171470
	393844085337
	393821258864
	393967737452
	393872298262
	393959450604
	393847260007
	393874696540
	393848807086
	393842173469
	393244442501
	394073904980
	393938418794
	394067359252
	393935850115
	394073904740
	393894647750
	392403213781
	393847269850
	393846980376
	394017169610
	393847365479
	393064687715
	394034595302
	392189805158
	393847365825
	393956631502
	394067358451
	394077715336
	393896499868
	393968800649
	393844091067
	393844095441
	392403218739
	393846279156
	394016645632
	393896230642
	393847365891
	393897258023
	394015612760
	394043300209
	393892587390
	393846581555
	393938415155
	393894868753
	393363217135
	393844084959
	393870653107
	393239476268
	393842114595
	393939845199
	394077216512
	393898573911
	393914899747
	394077715678
	393844092590
	394037634173
	393978265916
	393842177339
	393897269373
	391973931485
	393846279708
	394074745958
	394018049965
	393847526981
	393821260680
	393821250094
	393896275810
	393890050310
	393896504356
	393968790942
	393846325869
	393963300139
	393808169622
	393896288637
	393870193287
	393821251804
	393968788747
	394016993768
	392120302119
	393844089160
	394112938599
	394074746222
	391973934278
	394017784845
	394103134965
	394109781704
	394072467745
	393843755175
	393895469078
	393846971691
	393896509050
	393896918011
	393363078006
	394125157710
	393959453338
	394017283330
	394058081550
	393900038210
	392650118531
	393848806930
	393897260398
	393821268475
	393846989708
	393967448900
	392225895125
	394067360900
	393897262313
	393846989329
	394016093075
	393911175226
	393976920880
	393897268182
	393326749883
	393834202633
	393936262119
	394051290555
	392189823570
	393846974705
	393978837187
	394074745579
	393142859546
	393244443335
	392226970646
	393896601176
	393980170165
	393192944805
	394058394558
	393821261323
	393896496218
	394013506129
	393847269026
	393677390683
	393872298468
	393847260018
	393846985952
	393911172190
	393977254121
	393911970513
	393821240050
	393912254250
	393896231546
	392611825958
	393938415133
	393896343050
	393938418875
	394072116919
	393821259264
	393974164142
	393846274213
	393781095373
	394103111817
	393896495288
	393846970136
	393821237086
	393534753088
	393938409296
	393844091490
	393846983445
	393997600606
	394017169312
	394058071868
	393968784720
	393816142289
	393896496207
	394013625241
	393844085392
	393846975160
	394015612976
	394043260072
	393976675878
	393938414880
	393821262250
	393846987635
	393959451655
	393846977027
	394073906570
	394051400092
	393977838912
	394000127880
	394017224982
	394070312765
	392877944337
	393245640614
	394043300139
	393968801586
	393849191830
	393846581408
	393896606204
	394034596033
	393938410050
	393939298303
	393192966144
	394013720562
	394073905357
	393897257222
	393846977200
	392118331869
	392403351877
	393923449893
	393846271670
	391982246715
	392799899766
	393978873597
	393939431960
	393846591269
	394067360657
	393848872595
	393847568749
	393821236057
	393912227153
	392660520842
	393784385884
	393939376390
	393896230940
	393968794216
	393870613618
	393821264322
	393968795050
	394072992349
	394067359002
	393897269579
	393872305051
	394016645985
	393846982563
	393897266937
	394026830566
	393167284809
	393784401108
	392225843920
	393847365972
	394043260360
	393968791489
	393890041782
	394072000376
	393846972390
	392568777433
	394072485571
	393897256774
	393846968710
	393192945157
	394000128317
	393846971235
	393821254012
	393871044742
	393935690948
	393937476286
	393846974430
	393938489823
	393892587780
	393939393657
	393897267944
	393844085278
	393844093519
	393846278686
	394013672328
	393959446277
	393968786230
	393846967015
	393928439552
	394043272157
	392877942242
	394043271253
	393938409642
	394017169058
	393897257119
	393872275721
	393846980538
	393844083551
	393974164430
	393956632472
	394013032497
	393923449779
	393821261437
	393896279323
	393956632428
	394029776380
	393980169390
	393968796734
	393614491839
	392189805743
	393968797796
	393892770060
	393846985757
	393846986628
	393818549758
	393968796171
	393820481747
	393963300334
	394051292168
	394017176255
	393846969280
	394043282489
	393844088998
	393968791320
	393819841979
	393844094180
	393938422569
	393846277750
	393064688722
	393891011157
	393912041450
	393897256042
	393897266363
	394017182489
	394077029480
	393912114860
	393846279248
	393844093975
	394026822763
	393846332698
	393821263083
	393868776317
	393911166195
	394043271702
	394020029654
	393938409517
	393847366902
	393784398358
	393948313893
	393938409219
	394015612829
	393821254755
	393821253439
	393976693899
	393892569634
	393846979409
	393613050544
	393897258229
	392226969930
	393894043493
	393968795793
	393710253439
	394043271529
	393976671357
	393896504139
	393326749931
	393889964545
	393846973422
	391973932264
	394017176439
	393896500155
	393885044050
	394077645277
	394016994043
	393884106994
	394016559224
	393924812481
	393285953991
	393784385987
	393932891127
	392911736468
	393928024320
	393968792875
	393846273629
	393896495770
	393970314229
	394043271930
	393892209870
	393911175822
	393142845790
	392570093956
	393821243092
	393821236907
	393896499581
	393962857043
	394102049307
	394017276578
	393820516263
	394112939117
	393912227944
	394062608020
	393939420014
	393915028289
	393285954781
	393906516413
	393793796133
	393897257417
	394017182283
	393821262764
	394044431056
	393901655374
	393844091766
	392570094985
	393872276279
	393872272089
	393911175502
	393846987348
	393976671092
	393892587791
	394017169091
	393959446472
	393997601727
	392649890875
	393848128913
	394111169383
	393911183040
	394118861721
	393872304515
	393977838809
	393821244077
	393872308602
	393974165057
	393846599498
	393896499592
	394147271045
	394017999843
	394000039610
	392189823775
	393915105501
	393774040629
	392381788351
	393967694743
	393821257228
	393847366729
	393968794753
	393896504426
	392799898325
	393846978560
	393821251150
	393142844337
	393821264080
	393846971040
	394121128877
	393847366501
	394012136010
	393192945764
	393963303517
	393842173263
	393895509969
	393897266731
	393668652642
	394017169426
	393976433431
	393896508546
	394017169036
	393846982666
	393846591030
	393477496748
	393871172826
	394016993698
	394072485870
	393844095680
	393846581305
	393976675455
	393906366813
	392226970304
	393784401391
	393846971740
	393968785965
	394043283073
	393844092718
	393846599660
	393969690718
	393968792463
	394075635012
	393844086436
	394067358094
	393847063651
	394067358521
	394034595313
	393847272180
	393897256134
	394043300264
	393938419128
	393746522347
	393872276912
	393844091376
	393970297760
	393911162579
	393968781710
	393937473596
	393938409826
	393977113140
	393976979530
	394076074649
	394064394597
	394073906011
	393821254880
	393923120370
	394077659880
	394077481832
	393915286655
	393844093140
	394043260576
	394064394303
	393980169665
	393844092063
	393790914975
	393844094721
	392652109312
	393897262243
	394003477150
	393844087616
	393844086399
	394077692732
	394026828706
	394051291746
	393842177328
	394074622174
	394067360955
	393846986320
	393894647278
	393846567404
	392191577814
	392608479001
	393846971018
	393938418831
	393896499375
	394017279393
	393847365137
	393666985709
	393844092372
	393991823475
	393846976330
	393846983077
	394123334458
	393938409333
	393844088450
	394074205928
	393952295356
	393846978207
	393326750236
	393897266742
	394121092081
	394064394358
	393844086388
	393846970239
	393285954163
	393847265693
	394036678897
	393959446120
	393974165160
	394026816665
	393846968423
	393906801875
	393894934173
	393997600960
	394024174162
	391973934820
	393827575131
	393847271883
	394017789560
	394015613722
	393842161719
	393896509222
	393917379534
	393968793540
	393939475422
	393938414950
	393958046832
	393976689484
	393842115801
	393968792338
	393968784454
	393842716583
	394001324026
	394016993893
	392189805331
	393896495748
	393896494822
	393846985860
	394121654190
	393770870591
	393897262585
	393938422570
	393897257049
	393705719379
	393710254560
	392226970110
	393847364038
	393846988723
	392259729998
	394015613230
	393939376676
	393846969783
	393896503772
	394043283740
	393896230745
	393890392494
	393842162943
	393980171356
	393968800616
	393842115330
	393821240987
	393897269351
	393978060275
	393846979008
	393846990311
	394103112813
	393997599918
	393923452021
	393846968088
	392650472000
	393846987407
	394051291687
	393846276628
	393968784796
	393870722100
	394017176152
	393932891712
	393844086090
	393841957181
	394066846683
	394026816470
	394051292102
	393937473769
	393142805650
	393821264995
	393901473735
	393897258218
	393846983180
	393896234030
	393098983690
61290989	800521233957
61290989	800521443479
61290989	800521462258
61290989	800521443974
61290989	800521444087
74890989	800521316601
74890989	800521312009
61290989	800521446005
74890989	800521219902
61290989	800521458428
74890989	800521312245
61290989	800521458114
74890989	800521312306
61290989	800521403237
61290989	800521404340
74890989	800521402281
61290989	800521457117
61290989	800521465969
61290989	800521445077
61290989	800521462197
74890989	800521155828
61290989	800521234497
61290989	800521443424
74890989	800521311835
74890989	800521289042
61290989	800521389838
74890989	800521430840
61290989	800521289084
61290989	800521375701
61290989	800521443462
61290989	800521264784
74890989	800521436880
61290989	800521418835
74890989	800521237173
74890989	800521422715
74890989	800521418299
61290989	800521464689
61290989	800521437386
61290989	800521414813
74890989	800521294848
61290989	800521444186
74890989	800521302253
74890989	800521302383
74890989	800521300723
74890989	800521436811
61290989	800521384727
61290989	800521422214
74890989	800521442904
61290989	800521443448
61290989	800521218343
	18242747
61290989	800521404036
61290989	800521420104
61290989	800521467420
74890989	800521312207
74890989	800521246694
74890989	800521294862
61290989	800521457513
74890989	800521398874
61290989	800521443288
61290989	800521461015
61290989	800521444704
61290989	800521405323
61290989	800521465396
61290989	800521418910
61290989	800521444452
74890989	800521289233
61290989	800521375374
61290989	800521467994
61290989	800521444568
74890989	800521431878
61290989	800521470680
74890989	800521397167
61290989	800521455946
61290989	800521375473
74890989	800521236107
61290989	800521479515
61290989	800521247060
61290989	800521456110
61290989	800521418996
74890989	800521399512
61290989	800521405378
61290989	800521457735
74890989	800521280711
61290989	800521457155
61290989	800521377750
61290989	800521444889
61290989	800521466270
61290989	800521444544
61290989	800521403763
74890989	800521300815
61290989	800521419498
61290989	800521455755
61290989	800521432442
61290989	800521464337
61290989	800521385441
61290989	800521315059
61290989	800521464924
61290989	800521420913
61290989	800521412352
61290989	800521479546
61290989	800521462470
61290989	800521461923
61290989	800521470284
61290989	800521459098
74890989	800521424689
61290989	800521444094
61290989	800521443363
74890989	800521288922
61290989	800521403732
74890989	800521214853
61290989	800521468052
74890989	800521295807
61290989	800521414646
61290989	800521457179
74890989	800521421121
61290989	800521474374
61290989	800521443653
61290989	800521443554
61290989	800521445237
61290989	800521457681
61290989	800521422092
61290989	800521445985
61290989	800521413861
61290989	800521457865
61290989	800521416596
61290989	800521466393
74890989	800521431359
61290989	800521443219
61290989	800521458381
61290989	800521445909
61290989	800521440034
61290989	800521457537
61290989	800521427035
61290989	800521467321
74890989	800521399352
61290989	800521444124
74890989	800521316625
61290989	800521443202
74890989	800521430918
74890989	800521399246
61290989	800521419269
61290989	800521210026
61290989	800521469042
61290989	800521378696
61290989	800521443400
61290989	800521444322
74890989	800521295784
61290989	800521460032
74890989	800521215478
61290989	800521209280
61290989	800521458985
61290989	800521215168
61290989	800521444476
61290989	800521443325
61290989	800521234510
61290989	800521467413
61290989	800521468649
74890989	800521156344
74890989	800521280698
61290989	800521444773
74890989	800521288854
74890989	800521431137
61290989	800521331820
61290989	800521457605
61290989	800521445329
61290989	800521468625
74890989	800521151929
61290989	800521461459
61290989	800521436808
61290989	800521206715
61290989	800521444711
61290989	800521420777
61290989	800521444247
74890989	800521424672
61290989	800521420111
61290989	800521404944
61290989	800521444957
61290989	800521390261
61290989	800521473902
61290989	800521455472
61290989	800521471014
61290989	800521455625
61290989	800521466355
74890989	800521281480
61290989	800521445374
61290989	800521444902
61290989	800521444261
61290989	800521375466
61290989	800521461589
61290989	800521422344
61290989	800521314991
61290989	800521444841
61290989	800521203042
61290989	800521464351
61290989	800521443158
61290989	800521479614
61290989	800521462234
61290989	800521455540
61290989	800521443745
61290989	800521458961
61290989	800521471687
61290989	800521443790
61290989	800521315042
61290989	800521233827
61290989	800521390407
61290989	800521415728
61290989	800521471748
61290989	800521472882
74890989	800521280735
61290989	800521471069
61290989	800521462579
74890989	800521288984
61290989	800521404821
61290989	800521457872
61290989	800521473209
61290989	800521204285
61290989	800521426717
74890989	800521237258
61290989	800521471700
61290989	800521445251
74890989	800521237234
61290989	800521445244
61290989	800521209600
61290989	800521419955
61290989	800521376432
61290989	800521459104
74890989	800521219988
61290989	800521419337
74890989	800521437115
61290989	800521445138
61290989	800521473971
74890989	800521289264
61290989	800521384840
61290989	800521419917
74890989	800521220182
74890989	800521252107
61290989	800521459128
74890989	800521300716
74890989	800521436224
61290989	800521467697
61290989	800521445046
61290989	800521420982
61290989	800521462364
61290989	800521233551
61290989	800521394832
74890989	800521219940
74890989	800521157778
74890989	800521383221
61290989	800521416282
61290989	800521443196
61290989	800521473216
74890989	800521156979
74890989	800521294800
61290989	800521465792
74890989	800521312108
61290989	800521413243
61290989	800521420654
61290989	800521419153
74890989	800521276479
61290989	800521427677
61290989	800521433418
74890989	800521300969
74890989	800521295937
61290989	800521376401
74890989	800521431113
61290989	800521444599
61290989	800521460230
61290989	800521464740
61290989	800521416275
61290989	800521457803
61290989	800521444728
61290989	800521458091
74890989	800521288960
	18242749
61290989	800521413281
74890989	800521289011
61290989	800521469271
74890989	800521354801
61290989	800521388176
61290989	800521414547
74890989	800521158874
61290989	800521464870
74890989	800521289059
74890989	800521295838
61290989	800521444315
74890989	800521399154
61290989	800521458251
61290989	800521418903
61290989	800521460421
74890989	800521431144
61290989	800521443875
61290989	800521443318
74890989	800521237180
61290989	800521455182
61290989	800521443592
61290989	800521387988
61290989	800521402896
61290989	800521427165
74890989	800521402205
74890989	800521331918
61290989	800521427226
74890989	800521290598
61290989	800521393972
61290989	800521445152
61290989	800521377484
74890989	800521237227
74890989	800521432257
61290989	800521445008
74890989	800521164066
74890989	800521436125
61290989	800521427868
74890989	800521436743
74890989	800521352876
61290989	800521404807
74890989	800521355228
74890989	800521153473
61290989	800521405750
74890989	800521383252
61290989	800521443127
61290989	800521414769
74890989	800521456031
74890989	800521398959
61290989	800521420647
61290989	800521465327
61290989	800521385953
61290989	800521467338
61290989	800521375503
74890989	800521432103
74890989	800521300754
61290989	800521443639
61290989	800521459784
74890989	800521402243
61290989	800521460186
61290989	800521458343
61290989	800521214253
74890989	800521294831
74890989	800521402212
61290989	800521432565
74890989	800521326624
61290989	800521455427
61290989	800521462708
74890989	800521300853
61290989	800521420203
61290989	800521432473
61290989	800521445350
61290989	800521462180
61290989	800521427141
61290989	800521443776
61290989	800521443967
74890989	800521274710
74890989	800521422678
74890989	800521280681
61290989	800521404241
61290989	800521432350
61290989	800521213713
61290989	800521462692
61290989	800521376388
61290989	800521419122
74890989	800521417742
61290989	800521426472
61290989	800521468724
61290989	800521213430
61290989	800521456141
61290989	800521457322
61290989	800521443820
61290989	800521444230
61290989	800521458787
61290989	800521214109
61290989	800521213997
74890989	800521300914
74890989	800521383214
61290989	800521416794
61290989	800521419979
61290989	800521404333
61290989	800521263138
61290989	800521396379
61290989	800521440003
74890989	800521312276
61290989	800521446081
61290989	800521396423
61290989	800521468946
74890989	800521157389
61290989	800521467796
74890989	800521276578
61290989	800521444209
74890989	800521151363
74890989	800521289073
61290989	800521468014
61290989	800521420487
61290989	800521420302
61290989	800521444148
61290989	800521377217
74890989	800521402755
61290989	800521236668
61290989	800521413618
61290989	800521446029
61290989	800521377064
61290989	800521391381
61290989	800521461404
74890989	800521156382
74890989	800521353002
74890989	800521150595
74890989	800521311828
74890989	800521398911
61290989	800521443547
74890989	800521237265
61290989	800521420319
61290989	800521378832
61290989	800521375619
61290989	800521206531
61290989	800521463491
61290989	800521411607
74890989	800521312047
61290989	800521404661
74890989	800521432271
61290989	800521444964
61290989	800521468601
74890989	800521289219
61290989	800521378474
74890989	800521220014
61290989	800521444810
61290989	800521479669
61290989	800521213829
61290989	800521443165
61290989	800521461367
61290989	800521444940
74890989	800521276141
61290989	800521209846
74890989	800521289035
61290989	800521466508
74890989	800521402700
61290989	800521461893
61290989	800521207187
74890989	800521274727
61290989	800521480160
61290989	800521404197
74890989	800521281329
74890989	800521436507
61290989	800521461961
74890989	800521135370
61290989	800521467314
61290989	800521419962
61290989	800521406764
74890989	800521432226
61290989	800521470758
74890989	800521355105
61290989	800521426939
74890989	800521383283
61290989	800521443769
61290989	800521466126
74890989	800521421305
74890989	800521312139
61290989	800521414936
61290989	800521455953
61290989	800521445169
61290989	800521352993
61290989	800521318883
74890989	800521302246
61290989	800521462050
61290989	800521458206
61290989	800521465693
61290989	800521443752
61290989	800521420852
74890989	800521295944
61290989	800521467987
74890989	800521437160
74890989	800521432295
61290989	800521414066
74890989	800521398928
61290989	800521419634
74890989	800521294855
74890989	800521295739
61290989	800521420166
61290989	800521463750
61290989	800521460322
61290989	800521380736
61290989	800521464047
74890989	800521294817
61290989	800521423211
61290989	800521458527
61290989	800521445411
74890989	800521300860
61290989	800521467406
61290989	800521464931
74890989	800521355273
74890989	800521295746
61290989	800521467239
74890989	800521422630
61290989	800521467055
61290989	800521206197
74890989	800521300679
74890989	800521274437
61290989	800521462562
61290989	800521404722
61290989	800521208986
74890989	800521436439
74890989	800521253777
61290989	800521423389
74890989	800521312023
61290989	800521457742
61290989	800521263145
74890989	800521296149
61290989	800521457483
74890989	800521388899
61290989	800521432398
61290989	800521462265
61290989	800521457476
61290989	800521397093
74890989	800521237203
61290989	800521407969
61290989	800521445145
61290989	800521444872
61290989	800521473155
61290989	800521378481
61290989	800521462425
74890989	800521313624
	18242744
74890989	800521276257
61290989	800521464115
61290989	800521459470
61290989	800521467161
61290989	800521413632
61290989	800521443356
74890989	800521316571
61290989	800521458992
61290989	800521458077
61290989	800521464573
61290989	800521427349
61290989	800521444001
61290989	800521459234
61290989	800521206470
61290989	800521246797
61290989	800521468212
74890989	800521300709
74890989	800521133970
74890989	800521268221
74890989	800521399079
74890989	800521300839
61290989	800521390681
61290989	800521443608
74890989	800521436668
61290989	800521444803
61290989	800521468922
61290989	800521444896
74890989	800521300983
61290989	800521444384
74890989	800521265558
61290989	800521294873
61290989	800521296068
61290989	800521422108
74890989	800521289240
61290989	800521455403
74890989	800521253838
74890989	800521312214
61290989	800521377033
61290989	800521458633
61290989	800521443370
61290989	800521406788
61290989	800521465471
74890989	800521281503
61290989	800521465914
61290989	800521467284
74890989	800521220007
61290989	800521433227
61290989	800521465037
61290989	800521444988
61290989	800521444681
61290989	800521213478
74890989	800521355174
61290989	800521443486
61290989	800521465747
61290989	800521461794
61290989	800521444223
61290989	800521397567
61290989	800521444513
61290989	800521432336
61290989	800521443097
61290989	800521433289
74890989	800521289097
61290989	800521459012
74890989	800521402717
61290989	800521403411
74890989	800521399390
61290989	800521426748
74890989	800521402328
61290989	800521444636
61290989	800521382709
74890989	800521246137
74890989	800521281596
61290989	800521315141
74890989	800521281411
74890989	800521384211
61290989	800521461534
61290989	800521234640
61290989	800521467802
61290989	800521274608
74890989	800521284412
61290989	800521410648
74890989	800521281428
74890989	800521399178
61290989	800521389753
61290989	800521420135
74890989	800521312184
74890989	800521417704
61290989	800521459265
74890989	800521296156
61290989	800521207224
61290989	800521444414
61290989	800521414561
61290989	800521468984
61290989	800521456127
61290989	800521468441
61290989	800521467444
61290989	800521462463
61290989	800521455434
61290989	800521455281
61290989	800521457896
61290989	800521469370
61290989	800521444971
61290989	800521225228
74890989	800521157747
61290989	800521462630
74890989	800521422388
61290989	800521457964
61290989	800521462098
61290989	800521210392
61290989	800521445398
74890989	800521288939
61290989	800521404906
61290989	800521420449
61290989	800521403497
61290989	800521420746
61290989	800521467277
61290989	800521443172
74890989	800521352968
61290989	800521420494
74890989	800521154951
61290989	800521459241
61290989	800521418880
74890989	800521399291
61290989	800521444292
74890989	800521316618
61290989	800521472141
74890989	800521399598
74890989	800521422623
74890989	800521288670
61290989	800521444643
61290989	800521423549
61290989	800521462616
74890989	800521399413
61290989	800521469158
61290989	800521480375
61290989	800521431940
61290989	800521467772
61290989	800521446043
61290989	800521234695
61290989	800521396805
74890989	800521399314
74890989	800521288632
61290989	800521443066
61290989	800521444100
61290989	800521377378
61290989	800521432367
61290989	800521479386
74890989	800521431847
74890989	800521160105
74890989	800521219933
74890989	800521436620
61290989	800521443981
61290989	800521467079
61290989	800521468663
74890989	800521312290
61290989	800521480399
74890989	800521133406
61290989	800521419474
61290989	800521384987
61290989	800521464375
	18242748
61290989	800521420555
61290989	800521445015
74890989	800521281466
61290989	800521439465
74890989	800521430826
61290989	800521204230
61290989	800521439038
61290989	800521443080
61290989	800521470703
61290989	800521468434
61290989	800521413045
61290989	800521235036
61290989	800521458923
61290989	800521410778
61290989	800521463613
61290989	800521419351
61290989	800521419382
61290989	800521468199
61290989	800521458466
74890989	800521289172
74890989	800521284467
61290989	800521463675
74890989	800521296040
61290989	800521459937
61290989	800521464146
61290989	800521210293
74890989	800521430895
61290989	800521457971
61290989	800521460445
61290989	800521472677
61290989	800521470475
61290989	800521234947
74890989	800521289202
61290989	800521462357
61290989	800521467000
61290989	800521458350
74890989	800521432165
61290989	800521415032
74890989	800521237166
61290989	800521443837
61290989	800521444032
61290989	800521427967
74890989	800521237197
74890989	800521431434
74890989	800521281442
74890989	800521312092
74890989	800521431526
61290989	800521443042
61290989	800521233438
74890989	800521432219
61290989	800521397116
61290989	800521391350
61290989	800521461558
61290989	800521413373
61290989	800521213959
61290989	800521378511
61290989	800521444445
61290989	800521443677
61290989	800521464672
61290989	800521457704
74890989	800521316205
61290989	800521443226
74890989	800521431021
74890989	800521281343
74890989	800521300822
74890989	800521430888
74890989	800521436118
74890989	800521418398
61290989	800521457308
61290989	800521473117
61290989	800521413601
61290989	800521427233
61290989	800521418927
74890989	800521432073
74890989	800521302291
74890989	800521160334
61290989	800521403725
74890989	800521311774
61290989	800521427752
74890989	800521215089
61290989	800521378337
61290989	800521404814
61290989	800521444926
74890989	800521281565
74890989	800521300686
74890989	800521313631
74890989	800521302277
61290989	800521295962
61290989	800521459838
61290989	800521465808
74890989	800521295999
74890989	800521399345
61290989	800521458862
61290989	800521461596
61290989	800521455595
74890989	800521265770
61290989	800521420364
61290989	800521444995
61290989	800521445923
74890989	800521427253
61290989	800521443523
74890989	800521424665
	18242750
74890989	800521399321
	18242745
61290989	800521455779
61290989	800521459005
61290989	800521227505
74890989	800521312320
74890989	800521431120
61290989	800521446722
74890989	800521302741
61290989	800521465310
61290989	800521465624
74890989	800521402724
74890989	800521302987
74890989	800521219957
74890989	800521376827
74890989	800521288977
61290989	800521420357
61290989	800521466423
74890989	800521155927
61290989	800521403671
74890989	800521288649
	18242743
74890989	800521214952
61290989	800521405309
61290989	800521207149
61290989	800521445299
74890989	800521276370
61290989	800521462111
61297642	195922918758
61290989	800521468632
61290989	800521315035
61290989	800521415582
61290989	800521461527
61290989	800521390216
74890989	800521322480
74890989	800521312030
74890989	800521102716
61290989	800521403664
61290989	800521390735
74890989	800521300846
61290989	800521467147
61290989	800521404463
74890989	800521289165
61290989	800521443301
74890989	800521399192
61290989	800521443578
74890989	800521393640
61290989	800521404128
61290989	800521416404
74890989	800521312061
61290989	800521466966
61290989	800521375534
61290989	800521422528
61290989	800521462241
74890989	800521296118
61290989	800521419856
61290989	800521397451
61290989	800521444278
74890989	800521326563
61290989	800521419412
61290989	800521467864
61290989	800521445121
61290989	800521444698
74890989	800521340118
61290989	800521466348
61290989	800521443493
61290989	800521397581
61290989	800521214451
61290989	800521468762
61290989	800521462029
74890989	800521436866
74890989	800521138661
61290989	800521466164
61290989	800521443813
61290989	800521461510
61290989	800521204261
61290989	800521445954
61290989	800521234619
61290989	800521420234
74890989	800521376773
61290989	800521465846
61290989	800521466188
61290989	800521389791
74890989	800521207602
74890989	800521265404
61290989	800521467222
74890989	800521398997
61290989	800521473940
61290989	800521467727
61290989	800521443110
74890989	800521417711
61290989	800521445428
61290989	800521404593
61290989	800521473124
74890989	800521399338
61290989	800521462487
74890989	800521399406
61290989	800521435221
74890989	800521300730
61290989	800521419245
74890989	800521430949
74890989	800521322527
74890989	800521289257
61290989	800521471564
61290989	800521468458
61290989	800521214581
74890989	800521399574
74890989	800521383290
74890989	800521215294
74890989	800521402175
61290989	800521415469
61290989	800521465990
61290989	800521457797
61290989	800521445312
61290989	800521469189
61290989	800521445930
61290989	800521376012
